Name,Qualification,Experience_in_years,Fees,Website,Degree,Specialization
Dr. Lochan Arora   (Physiotherapist),"MPTh/MPT - Musculoskeletal Physiotherapy, DNHE, BPTh/BPT",14.0,500.0,https://www.practo.com/delhi//delhi/therapist/lochan-arora-physiotherapist?practice_id=843433&specialization=Doctor&referrer=doctor_listing&page_uid=977e14ca-72ac-415e-9ebe-97fcc17d5540,,
Dr. Saloni Arora,"MBBS, MD - Obstetrics & Gynaecology",13.0,1200.0,https://www.practo.com/delhi//delhi/doctor/dr-saloni-arora-gynecologist-obstetrician-gynecologist-obstetrician?practice_id=680128&specialization=Doctor&referrer=doctor_listing&page_uid=977e14ca-72ac-415e-9ebe-97fcc17d5540,"MBBS, MD",
Dr. Raman Puri,"MBBS, MD - General Medicine, DM - Cardiology",46.0,1500.0,https://www.practo.com/delhi//delhi/doctor/dr-raman-puri-cardiologist?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=977e14ca-72ac-415e-9ebe-97fcc17d5540,"MBBS, MD","General Practice, Cardiology"
Dr. Alka Jain,"MBBS, MD - Obstetrics & Gynaecology",35.0,700.0,https://www.practo.com/delhi//delhi/doctor/alka-jain-gynecologist-obstetrician?practice_id=670746&specialization=Doctor&referrer=doctor_listing&page_uid=977e14ca-72ac-415e-9ebe-97fcc17d5540,"MBBS, MD",
Dr. Neatu Narang,"MBBS, M.D. (Psychiatry), DNB - Psychiatry",35.0,2500.0,https://www.practo.com/delhi//delhi/doctor/dr-neatu-narang-psychiatrist?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=977e14ca-72ac-415e-9ebe-97fcc17d5540,MBBS,Psychiatry
Dr. Deepak Rosha,"MBBS, MD - Medicine, MD - Tuberculosis & Respiratory Diseases / Pulmonary Medicine",31.0,1500.0,https://www.practo.com/delhi//delhi/doctor/dr-deepak-rosha-pulmonologist?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=977e14ca-72ac-415e-9ebe-97fcc17d5540,"MBBS, MD",
Dr. Lipy Gupta,"MD - Dermatology , Venereology & Leprosy, MBBS",18.0,800.0,https://www.practo.com/delhi//delhi/doctor/dr-lipy-gupta-dermatologist-cosmetologist?practice_id=699949&specialization=Doctor&referrer=doctor_listing&page_uid=977e14ca-72ac-415e-9ebe-97fcc17d5540,"MBBS, MD",Dermatology
Dr. Suresh K Rawat,"MBBS, MS - General Surgery, DNB - Urology/Genito - Urinary Surgery",43.0,1500.0,https://www.practo.com/delhi//delhi/doctor/suresh-k-rawat-urologist?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=21b6f810-40e2-4232-bba3-29ac01f27c65,MBBS,"Urology, General Practice"
Dr. Nandita Grover,"MDS - Conservative Dentistry & Endodontics, BDS",26.0,800.0,https://www.practo.com/delhi//delhi/doctor/dr-nandita-grover-dentist-2?practice_id=702104&specialization=Doctor&referrer=doctor_listing&page_uid=21b6f810-40e2-4232-bba3-29ac01f27c65,"BDS, MDS","Otolaryngology, Endodontics"
Ms. Harjeet Kaur,MA - Psychology,,1250.0,https://www.practo.com/delhi//delhi/therapist/harjeet-kaur-psychologist-1?practice_id=1068492&specialization=Doctor&referrer=doctor_listing&page_uid=21b6f810-40e2-4232-bba3-29ac01f27c65,,Psychiatry
Dr. Ashwini Goel,"MBBS, MD - Medicine, DM - Nephrology",40.0,1500.0,https://www.practo.com/delhi//delhi/doctor/dr-ashwini-goel-nephrologist?practice_id=680128&specialization=Doctor&referrer=doctor_listing&page_uid=21b6f810-40e2-4232-bba3-29ac01f27c65,"MBBS, MD",Nephrology
Dr. Shishir Seth,"DM - Clinical Haematology, MBBS, MD - Pathology",18.0,2000.0,https://www.practo.com/delhi//delhi/doctor/dr-dr-shishir-seth-oncologist?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=21b6f810-40e2-4232-bba3-29ac01f27c65,"MBBS, MD",
Dr. Prashanta Kumar Ghosh,"MBBS, MD - General Medicine, DM - Cardiology",49.0,1500.0,https://www.practo.com/delhi//delhi/doctor/dr-prashanta-kumar-ghosh-cardiologist?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=21b6f810-40e2-4232-bba3-29ac01f27c65,"MBBS, MD","General Practice, Cardiology"
Dr. Anshuman Agarwal,"MBBS, MS - General Surgery, MCh - Urology/Genito-Urinary Surgery",27.0,1500.0,https://www.practo.com/delhi//delhi/doctor/dr-anshuman-agarwal-urologist?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=21b6f810-40e2-4232-bba3-29ac01f27c65,MBBS,"Urology, General Practice"
Dr. Janak Raj Sabharwal,"BDS, MDS - Oral & Maxillofacial Surgery",42.0,1000.0,https://www.practo.com/delhi//delhi/doctor/dr-manav-sabharwal-dentist-1?practice_id=649432&specialization=Doctor&referrer=doctor_listing&page_uid=21b6f810-40e2-4232-bba3-29ac01f27c65,"BDS, MDS",
Dr. Poonam Pasricha,BHMS,38.0,1000.0,https://www.practo.com/delhi//delhi/doctor/dr-mrs-poonam-pasricha-homeopath?practice_id=703043&specialization=Doctor&referrer=doctor_listing&page_uid=21b6f810-40e2-4232-bba3-29ac01f27c65,,
Dr. Viny Kantroo,"MBBS, DNB - Respiratory Diseases",13.0,1500.0,https://www.practo.com/delhi//delhi/doctor/dr-viny-kantroo-pulmonologist?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=21b6f810-40e2-4232-bba3-29ac01f27c65,MBBS,
Dr. Gaurav Kharya,"MBBS, Diploma in Child Health (DCH), DNB - Paediatrics, Fellowship in Hematology and Pediatric Oncology (FHPO)",22.0,1500.0,https://www.practo.com/delhi//delhi/doctor/dr-gaurav-kharya-oncologist?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=c4d0fa99-c8ab-4c1b-a005-729357e36d8f,"MBBS, Diploma, Fellowship","Pediatrics, Oncology"
Dr. Sameer Kaul,"MBBS, MS - General Surgery",30.0,3000.0,https://www.practo.com/delhi//delhi/doctor/dr-sameer-kaul-oncologist?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=c4d0fa99-c8ab-4c1b-a005-729357e36d8f,MBBS,General Practice
Dr. Poonam Khera,"DGO, DNB - Obstetrics & Gynecology, MBBS",26.0,1300.0,https://www.practo.com/delhi//delhi/doctor/dr-poonam-khera-gynecologist-obstetrician?practice_id=680128&specialization=Doctor&referrer=doctor_listing&page_uid=c4d0fa99-c8ab-4c1b-a005-729357e36d8f,MBBS,
Dr. Munish Paul,"MBBS, MD - Skin & VD",28.0,900.0,https://www.practo.com/delhi//delhi/doctor/dr-munish-paul-dermatologist-cosmetologist-1?practice_id=1177288&specialization=Doctor&referrer=doctor_listing&page_uid=c4d0fa99-c8ab-4c1b-a005-729357e36d8f,"MBBS, MD",
Dr. S K Agarwal,"MBBS, MD - General Medicine & Therapeutics",54.0,1500.0,https://www.practo.com/delhi//delhi/doctor/dr-s-k-agarwal-internal-medicine?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=c4d0fa99-c8ab-4c1b-a005-729357e36d8f,"MBBS, MD",General Practice
Dr. Sujit Kumar Chowdhary,"MBBS, MS - General Surgery, MCh - Pediatric  Surgery",28.0,1500.0,https://www.practo.com/delhi//delhi/doctor/dr-sujit-kumar-chowdhary-pediatric-surgeon?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=c4d0fa99-c8ab-4c1b-a005-729357e36d8f,MBBS,"Pediatrics, General Practice"
Dr. Deepak Pandita,"MBBS, MS - Ophthalmology",24.0,700.0,https://www.practo.com/delhi//delhi/doctor/dr-deepak-pandita-ophthalmologist-2?practice_id=1155396&specialization=Doctor&referrer=doctor_listing&page_uid=c4d0fa99-c8ab-4c1b-a005-729357e36d8f,MBBS,Ophthalmology
Dr. Chander Shekar,"MBBS, MS - Orthopaedics",43.0,1500.0,https://www.practo.com/delhi//delhi/doctor/dr-dr-chander-shekar-orthopedist?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=c4d0fa99-c8ab-4c1b-a005-729357e36d8f,MBBS,Orthopedics
Dr. Abhishek Kukreja,BDS,17.0,400.0,https://www.practo.com/delhi//delhi/doctor/dr-abhishek-kukreja-1-dentist?practice_id=735127&specialization=Doctor&referrer=doctor_listing&page_uid=c4d0fa99-c8ab-4c1b-a005-729357e36d8f,BDS,
Dr. Monica Chib,"MBBS, M.D. (Psychiatry)",46.0,2500.0,https://www.practo.com/delhi//delhi/doctor/dr-monica-chib-psychiatrist?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=c4d0fa99-c8ab-4c1b-a005-729357e36d8f,MBBS,Psychiatry
Dr. Sudeep Khanna,"MBBS, MD - Medicine, DM - Gastroenterology",31.0,1500.0,https://www.practo.com/delhi//delhi/doctor/dr-sudeep-khanna-gastroenterologist?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=6a9cfb61-da96-4944-9efd-55c3acd53d09,"MBBS, MD","Otolaryngology, Gastroenterology"
Dr. Amit Garg,"MBBS, M.D. (Psychiatry)",17.0,1500.0,https://www.practo.com/delhi//delhi/doctor/dr-amit-garg-3-psychiatrist?practice_id=1149752&specialization=Doctor&referrer=doctor_listing&page_uid=6a9cfb61-da96-4944-9efd-55c3acd53d09,MBBS,Psychiatry
Dr. Anuva Bansal,"MBBS, MD - Dermatology , Venereology & Leprosy",10.0,1400.0,https://www.practo.com/delhi//delhi/doctor/anuva-bansal-dermatologist?practice_id=680128&specialization=Doctor&referrer=doctor_listing&page_uid=6a9cfb61-da96-4944-9efd-55c3acd53d09,"MBBS, MD",Dermatology
Dr. Ajit Saxena,"MBBS, MS - General Surgery, Diploma in Urology",36.0,2000.0,https://www.practo.com/delhi//delhi/doctor/dr-dr-ajit-saxena?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=6a9cfb61-da96-4944-9efd-55c3acd53d09,"MBBS, Diploma","Urology, General Practice"
Dr. Shivani Sabharwal,"MBBS, MS - Obstetrics & Gynaecology",18.0,1050.0,https://www.practo.com/delhi//delhi/doctor/dr-shivani-sabharwal-gynecologist-obstetrician-2?practice_id=1128624&specialization=Doctor&referrer=doctor_listing&page_uid=6a9cfb61-da96-4944-9efd-55c3acd53d09,MBBS,
Dr. Arvind Bountra,"MBBS, MD - Pediatrics",39.0,1200.0,https://www.practo.com/delhi//delhi/doctor/dr-arvind-bountra-pediatrician?practice_id=1180378&specialization=Doctor&referrer=doctor_listing&page_uid=6a9cfb61-da96-4944-9efd-55c3acd53d09,"MBBS, MD",Pediatrics
Dr. Shailesh Jain,"MBBS, MS - General Surgery, MCh - Neuro Surgery",21.0,1200.0,https://www.practo.com/delhi//delhi/doctor/dr-shaileshjain-neurosurgeon?practice_id=710398&specialization=Doctor&referrer=doctor_listing&page_uid=6a9cfb61-da96-4944-9efd-55c3acd53d09,MBBS,"Urology, Neurology, General Practice"
Dr. Kalpana Nagpal,"MBBS, MS - ENT, DNB - Otorhinolaryngology",33.0,2000.0,https://www.practo.com/delhi//delhi/doctor/dr-kalpana-nagpal-ear-nose-throat-ent-specialist?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=6a9cfb61-da96-4944-9efd-55c3acd53d09,MBBS,Otolaryngology
Dr. Gaurav Bhardwaj,"MBBS, MD - Dermatology , Venereology & Leprosy",11.0,1500.0,https://www.practo.com/delhi//delhi/doctor/dr-gaurav-bhardwaj-2-dermatologist?practice_id=680128&specialization=Doctor&referrer=doctor_listing&page_uid=6a9cfb61-da96-4944-9efd-55c3acd53d09,"MBBS, MD",Dermatology
Dr. Anil Kumar Kalra,"MBBS, MD - Pediatrics",45.0,800.0,https://www.practo.com/delhi//delhi/doctor/anil-k-kalra-pediatrician?practice_id=1121331&specialization=Doctor&referrer=doctor_listing&page_uid=1e973237-fb97-44f3-bc51-501e0c20d19a,"MBBS, MD",Pediatrics
Dr. Brajesh Kumar Mishra,"MBBS, MD - General Medicine, DNB - Cardiology",24.0,1200.0,https://www.practo.com/delhi//delhi/doctor/dr-brajesh-kumar-mishra-general-physician?practice_id=702104&specialization=Doctor&referrer=doctor_listing&page_uid=1e973237-fb97-44f3-bc51-501e0c20d19a,"MBBS, MD","General Practice, Cardiology"
Dr. Urvashi Chandra,"MBBS, MD - Skin,VD & Leprosy",17.0,800.0,https://www.practo.com/delhi//delhi/doctor/urvashi-chandra-dermatologist?practice_id=1050391&specialization=Doctor&referrer=doctor_listing&page_uid=1e973237-fb97-44f3-bc51-501e0c20d19a,"MBBS, MD",
Dr. Anil Sabharwal,"MBBS, MD - Pediatrics",47.0,1000.0,https://www.practo.com/delhi//delhi/doctor/dr-anil-sabharwal-pediatrician-2?practice_id=1291768&specialization=Doctor&referrer=doctor_listing&page_uid=1e973237-fb97-44f3-bc51-501e0c20d19a,"MBBS, MD",Pediatrics
Dr. D Mukherjee,"DM - Nephrology, MD - General Medicine, MBBS",32.0,1800.0,https://www.practo.com/delhi//delhi/doctor/d-mukherjee-1-nephrologist?practice_id=680128&specialization=Doctor&referrer=doctor_listing&page_uid=1e973237-fb97-44f3-bc51-501e0c20d19a,"MBBS, MD","General Practice, Nephrology"
Dr. R.S Mishra,"MBBS, DNB - General Medicine",30.0,2000.0,https://www.practo.com/delhi//delhi/doctor/dr-r-s-mishra-3-internal-medicine-1?practice_id=702104&specialization=Doctor&referrer=doctor_listing&page_uid=1e973237-fb97-44f3-bc51-501e0c20d19a,MBBS,General Practice
Dr. Vikas Ahluwalia,"MBBS, MD - General Medicine",25.0,2000.0,https://www.practo.com/delhi//delhi/doctor/dr-vikas-ahluwalia-diabetologist?practice_id=702104&specialization=Doctor&referrer=doctor_listing&page_uid=1e973237-fb97-44f3-bc51-501e0c20d19a,"MBBS, MD",General Practice
Dr. Col. Saroj Kumar Ojha,"BDS, MDS - Periodontics",41.0,500.0,https://www.practo.com/delhi//delhi/doctor/dr-col-saroj-kumar-ojha-dentist?practice_id=653883&specialization=Doctor&referrer=doctor_listing&page_uid=1e973237-fb97-44f3-bc51-501e0c20d19a,"BDS, MDS",Periodontology
Dr. Vineet Bhushan Gupta,"MBBS, MD - Pediatrics",37.0,2000.0,https://www.practo.com/delhi//delhi/doctor/dr-vineet-bhushan-gupta-neurologist?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=1e973237-fb97-44f3-bc51-501e0c20d19a,"MBBS, MD",Pediatrics
Dr. Digvijay Singh,MBBS,16.0,1200.0,https://www.practo.com/delhi//delhi/doctor/dr-digvijay-singh-3-ophthalmologist-ophthalmologist?practice_id=1171509&specialization=Doctor&referrer=doctor_listing&page_uid=1e973237-fb97-44f3-bc51-501e0c20d19a,MBBS,
Dr. Heena Gandhi,"BDS, MDS - Conservative Dentistry & Endodontics",15.0,300.0,https://www.practo.com/delhi//delhi/doctor/dr-heena-gandhi-dentist?practice_id=1266864&specialization=Doctor&referrer=doctor_listing&page_uid=4612cd8f-63ea-40e8-8306-0d8bb556b7fe,"BDS, MDS","Otolaryngology, Endodontics"
Dr. Harsh Dua,"MBBS, MD - Medicine",50.0,2000.0,https://www.practo.com/delhi//delhi/doctor/dr-harsh-dua-surgeon?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=4612cd8f-63ea-40e8-8306-0d8bb556b7fe,"MBBS, MD",
Dr. Rishikesh Jha,"MBBS, MD - General Medicine, DNB  - Medical Oncology",14.0,1500.0,https://www.practo.com/delhi//delhi/doctor/dr-kumar-rishikesh-oncologist?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=4612cd8f-63ea-40e8-8306-0d8bb556b7fe,"MBBS, MD","Oncology, General Practice"
Dr. Abhishek Kumar Mishra,"MBBS, MS - Orthopaedics",26.0,1200.0,https://www.practo.com/delhi//delhi/doctor/dr-abhishek-kumar-mishra-orthopedist-2?practice_id=722387&specialization=Doctor&referrer=doctor_listing&page_uid=4612cd8f-63ea-40e8-8306-0d8bb556b7fe,MBBS,Orthopedics
Dr. Ashwani Maichand,"MBBS, MS - Orthopaedics",31.0,1500.0,https://www.practo.com/delhi//delhi/doctor/dr-ashwani-maichand-orthopedist?practice_id=1355000&specialization=Doctor&referrer=doctor_listing&page_uid=4612cd8f-63ea-40e8-8306-0d8bb556b7fe,MBBS,Orthopedics
Dr. Sanjay Sobti,"MBBS, DNB - Respiratory Diseases, MD - General Medicine",27.0,1500.0,https://www.practo.com/delhi//delhi/doctor/dr-sanjay-sobti-pulmonologist?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=4612cd8f-63ea-40e8-8306-0d8bb556b7fe,"MBBS, MD",General Practice
Dr. Gautam Arora,"MBBS, Diplomate of American Board of Psychiatry and Neurology",14.0,1500.0,https://www.practo.com/delhi//delhi/doctor/gautam-arora-neurologist?practice_id=1304046&specialization=Doctor&referrer=doctor_listing&page_uid=4612cd8f-63ea-40e8-8306-0d8bb556b7fe,"MBBS, Diploma","Psychiatry, Neurology, Urology"
Dr. Nikhil Modi,"MBBS, MD - Pulmonary Medicine",13.0,1800.0,https://www.practo.com/delhi//delhi/doctor/nikhil-modi-pulmonologist?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=4612cd8f-63ea-40e8-8306-0d8bb556b7fe,"MBBS, MD",
Dr. Deepak Lahoti,"MBBS, MD - Medicine, DM - Gastroenterology",33.0,1300.0,https://www.practo.com/delhi//delhi/doctor/dr-deepak-lahoti-1-gastroenterologist?practice_id=723180&specialization=Doctor&referrer=doctor_listing&page_uid=4612cd8f-63ea-40e8-8306-0d8bb556b7fe,"MBBS, MD","Otolaryngology, Gastroenterology"
Dr. Tripti Sharan,"MBBS, MS - Obstetrics & Gynaecology",30.0,1500.0,https://www.practo.com/delhi//delhi/doctor/tripti-sharan-gynecologist-obstetrician?practice_id=680128&specialization=Doctor&referrer=doctor_listing&page_uid=4612cd8f-63ea-40e8-8306-0d8bb556b7fe,MBBS,
Dr. Muthu Jothi,"MCh - Thoracic Surgery, MS - General Surgery, MBBS",26.0,1500.0,https://www.practo.com/delhi//delhi/doctor/dr-dr-muthu-jothi-cardiac-surgeon?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=f3ff7e68-708e-4e73-9ede-8471999214c7,MBBS,General Practice
Dr. Neha Sood,"MBBS, DNB - Otorhinolaryngology",22.0,1800.0,https://www.practo.com/delhi//delhi/doctor/dr-neha-sood-ear-nose-throat-ent-specialist-1?practice_id=680128&specialization=Doctor&referrer=doctor_listing&page_uid=f3ff7e68-708e-4e73-9ede-8471999214c7,MBBS,Otolaryngology
Dr. Lata Bhat,"MBBS, Diploma in Child Health (DCH), Member of the Royal College of Paediatrics and Child Health (MRCPCH, London, Glasgow or Edinburgh), Fellowship in Neonatology",35.0,500.0,https://www.practo.com/delhi//delhi/doctor/dr-lata-bhat-pediatrician-1?practice_id=742788&specialization=Doctor&referrer=doctor_listing&page_uid=f3ff7e68-708e-4e73-9ede-8471999214c7,"MBBS, Diploma, Fellowship",
Dr. Jasleen Kaur Malhotra,"MBBS, DGO, DNB - Obstetrics & Gynecology",24.0,700.0,https://www.practo.com/delhi//delhi/doctor/dr-jasleen-kaur-malhoma-gynecologist-obstetrician?practice_id=1159479&specialization=Doctor&referrer=doctor_listing&page_uid=f3ff7e68-708e-4e73-9ede-8471999214c7,MBBS,
Dr. Manu Saxena,"MBBS, DVD",35.0,1000.0,https://www.practo.com/delhi//delhi/doctor/dr-manu-saxena-dermatologist?practice_id=1132658&specialization=Doctor&referrer=doctor_listing&page_uid=f3ff7e68-708e-4e73-9ede-8471999214c7,MBBS,
Dr. Ashok Sarin,"MBBS, MD - Medicine,  FRCP",53.0,2500.0,https://www.practo.com/delhi//delhi/doctor/ashok-sarin-nephrologist?practice_id=865618&specialization=Doctor&referrer=doctor_listing&page_uid=f3ff7e68-708e-4e73-9ede-8471999214c7,"MBBS, MD",
Dr. Devinder M. Mahajan,"MBBS, MD - Dermatology and Venerology",46.0,2000.0,https://www.practo.com/delhi//delhi/doctor/dr-d-m-mahajan-dermatologist?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=f3ff7e68-708e-4e73-9ede-8471999214c7,"MBBS, MD",Dermatology
Dr. J.M.Dua,"MD - General Medicine, MBBS",50.0,2500.0,https://www.practo.com/delhi//delhi/doctor/dr-j-m-dua-dentist?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=f3ff7e68-708e-4e73-9ede-8471999214c7,"MBBS, MD",General Practice
Dr. Vibhu V Mittal,"MBBS, MD - Medicine, DM - Gastroenterology",21.0,1200.0,https://www.practo.com/delhi//delhi/doctor/drvibhuvmittal-gmail-com-gastroenterologist?practice_id=723180&specialization=Doctor&referrer=doctor_listing&page_uid=f3ff7e68-708e-4e73-9ede-8471999214c7,"MBBS, MD","Otolaryngology, Gastroenterology"
Dr. Arif Wahab,"MBBS, MD - General Medicine, DM - Cardiology",18.0,2000.0,https://www.practo.com/delhi//delhi/doctor/dr-arif-wahab-cardiologist?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=f3ff7e68-708e-4e73-9ede-8471999214c7,"MBBS, MD","General Practice, Cardiology"
Dr. Ashish Pitale,"MBBS, MS - General Surgery, FRCS - General Surgery",32.0,700.0,https://www.practo.com/delhi//delhi/doctor/ashish-pitale-general-surgeon?practice_id=687097&specialization=Doctor&referrer=doctor_listing&page_uid=bb2065d6-fa35-4b05-b529-1482b71dae95,MBBS,General Practice
Dr. Vikas Panwar,"MBBS, MS - General Surgery",28.0,1500.0,https://www.practo.com/delhi//delhi/doctor/dr-vikas-panwar-general-surgeon?practice_id=702104&specialization=Doctor&referrer=doctor_listing&page_uid=bb2065d6-fa35-4b05-b529-1482b71dae95,MBBS,General Practice
Dr. Pankaj Walecha,"MBBS, MS - Orthopaedics",22.0,1250.0,https://www.practo.com/delhi//delhi/doctor/dr-pankaj-walecha-orthopedist-2?practice_id=1128624&specialization=Doctor&referrer=doctor_listing&page_uid=bb2065d6-fa35-4b05-b529-1482b71dae95,MBBS,Orthopedics
Dr. Geeta Chadha,"MBBS, MD - Obstetrics & Gynaecology",40.0,2000.0,https://www.practo.com/delhi//delhi/doctor/dr-geeta-chadha-gynecologist-obstetrician?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=bb2065d6-fa35-4b05-b529-1482b71dae95,"MBBS, MD",
Ms. Neevita Narayan,BSc - Speech & Hearing,28.0,1000.0,https://www.practo.com/delhi//delhi/therapist/neevita-narayan-audiologist?practice_id=697632&specialization=Doctor&referrer=doctor_listing&page_uid=bb2065d6-fa35-4b05-b529-1482b71dae95,,
Dr. Rajiv Mehrotra,"MBBS, DM - Cardiology, MD - General Medicine",38.0,1500.0,https://www.practo.com/delhi//delhi/doctor/dr-rajiv-mehrotra-general-physician?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=bb2065d6-fa35-4b05-b529-1482b71dae95,"MBBS, MD","General Practice, Cardiology"
Dr. Dinesh Kansal,"MBBS, MD - Obstetrics & Gynaecology, DGO, FCPS - Mid. & Gynae",39.0,1500.0,https://www.practo.com/delhi//delhi/doctor/dr-dinesh-kansal-gynecologist-obstetrician?practice_id=680128&specialization=Doctor&referrer=doctor_listing&page_uid=bb2065d6-fa35-4b05-b529-1482b71dae95,"MBBS, MD",
Dr. Sanjay Bobal,"MBBS, MS - Orthopaedics",22.0,500.0,https://www.practo.com/delhi//delhi/doctor/bobalsanjay-pp-gmail-com-orthopedist-1?practice_id=898055&specialization=Doctor&referrer=doctor_listing&page_uid=bb2065d6-fa35-4b05-b529-1482b71dae95,MBBS,Orthopedics
